id,category,title,brand,price_raw,price_numeric,currency,unit,moq,supplier_name,location,rating,num_reviews,lead_time_days,product_url,listed_at,description,price_per_moq
P003575,Chemical Supplies,Nova Chemicals Industrial Solvent S-741,Nova Chemicals,"INR 55,640.0 per pack",55640.0,INR,pack,5,Nova Chemicals (Group),"Pune, Maharashtra",4.5,40,30,https://example.com/chemical-supplies/3575,2025-07-16T20:41:47.180340,Doloribus ipsam ullam quasi quis ipsam exercitationem in placeat aut eos id.,11128.0
P003576,Electronics,Suresh Fabrics Industrial Motor M-116,Suresh Fabrics,"INR 33,870.0 per set",33870.0,INR,set,50,Suresh Fabrics (PLC),"Faridabad, Haryana",3.6,20,14,https://example.com/electronics/3576,2025-05-29T20:41:47.180380,Nesciunt fuga soluta est temporibus blanditiis minima error molestias et odit earum.,677.4
P003577,Construction Equipment,OmniPack Product P-325,OmniPack,"INR 61,000.0 per piece",61000.0,INR,piece,50,OmniPack (Inc),"Mumbai, Maharashtra",3.3,56,1,https://example.com/construction-equipment/3577,2025-02-22T20:41:47.180421,Commodi aspernatur cumque unde vel minima possimus.,1220.0
P003580,Construction Equipment,Suresh Fabrics Product P-807,Suresh Fabrics,"INR 77,610.0 per set",77610.0,INR,set,50,Suresh Fabrics (Inc),"Bengaluru, Karnataka",4.1,86,30,https://example.com/construction-equipment/3580,2025-02-19T20:41:47.180535,Debitis maxime ratione ipsum quasi illum enim ex debitis est iure veniam harum soluta occaecati reprehenderit.,1552.2
P003581,Construction Equipment,Suresh Fabrics Product P-466,Suresh Fabrics,"INR 86,090.0 per meter",86090.0,INR,meter,50,Suresh Fabrics (Group),"Surat, Gujarat",5.0,15,3,https://example.com/construction-equipment/3581,2025-09-24T20:41:47.180576,Numquam ullam a quod cupiditate itaque consectetur quidem doloremque blanditiis ut officia voluptate magni illum porro.,1721.8
P003582,Electronics,Vijay Industries Industrial Motor M-344,Vijay Industries,"INR 44,320.0 per kg",44320.0,INR,kg,50,Vijay Industries (LLC),"Kolkata, West Bengal",4.9,60,1,https://example.com/electronics/3582,2025-09-06T20:41:47.180616,Neque veniam soluta aliquid cupiditate tempora accusantium dicta maiores voluptatum.,886.4
P003586,Chemical Supplies,Suresh Fabrics Industrial Solvent S-222,Suresh Fabrics,"INR 160,450.0 per kg",160450.0,INR,kg,1,Suresh Fabrics (Inc),"Kolkata, West Bengal",3.6,93,30,https://example.com/chemical-supplies/3586,2025-01-12T20:41:47.180758,Maiores aut numquam dignissimos veritatis reprehenderit reprehenderit quo temporibus.,160450.0
P003587,Construction Equipment,Suresh Fabrics Product P-232,Suresh Fabrics,"INR 97,040.0 per set",97040.0,INR,set,1,Suresh Fabrics (Group),"Kolkata, West Bengal",5.0,85,14,https://example.com/construction-equipment/3587,2025-05-22T20:41:47.180797,Dolorem ea eaque tempore sunt sed maiores nam vel.,97040.0
P003589,Electronics,PrimeTextiles Industrial Motor M-322,PrimeTextiles,"INR 17,050.0 per set",17050.0,INR,set,1,PrimeTextiles (PLC),"Delhi, Delhi",4.6,93,30,https://example.com/electronics/3589,2025-10-03T20:41:47.180866,Incidunt similique hic nobis necessitatibus aspernatur magni atque magni deserunt vel.,17050.0
P003591,Construction Equipment,Apex Engineering Product P-472,Apex Engineering,"INR 15,690.0 per kg",15690.0,INR,kg,10,Apex Engineering (and Sons),"Bengaluru, Karnataka",4.2,27,30,https://example.com/construction-equipment/3591,2024-11-21T20:41:47.180947,Adipisci amet eaque maiores nostrum perspiciatis nulla laudantium ea ducimus tenetur omnis nostrum similique.,1569.0
P003592,Textiles,Mahadev Works Cotton Fabric Plain,Mahadev Works,"INR 2,079.0 per pack",2079.0,INR,pack,500,Mahadev Works (and Sons),"Chennai, Tamil Nadu",5.0,98,1,https://example.com/textiles/3592,2025-10-11T20:41:47.180985,Dolor ducimus similique facilis amet distinctio voluptatem.,4.158
P003593,Electronics,Mahadev Works Industrial Motor M-432,Mahadev Works,INR 980.0 per meter,980.0,INR,meter,1,Mahadev Works (Ltd),"Mumbai, Maharashtra",4.7,62,30,https://example.com/electronics/3593,2025-09-17T20:41:47.181074,Quibusdam suscipit voluptatibus id a officia mollitia.,980.0
P003595,Industrial Machinery,RoboMach Hydraulic Press Model 33vo,RoboMach,"INR 483,800.0 per set",483800.0,INR,set,5,RoboMach (PLC),"Pune, Maharashtra",4.1,76,3,https://example.com/industrial-machinery/3595,2024-11-08T20:41:47.181268,Libero voluptas vitae delectus modi ut quibusdam totam enim perferendis.,96760.0
P003596,Construction Equipment,Vijay Industries Product P-569,Vijay Industries,"INR 49,680.0 per pack",49680.0,INR,pack,10,Vijay Industries (Ltd),"Kolkata, West Bengal",4.8,119,3,https://example.com/construction-equipment/3596,2024-12-07T20:41:47.181321,Perspiciatis itaque quis veritatis cumque vel suscipit blanditiis quia temporibus itaque.,4968.0
P003597,Chemical Supplies,Suresh Fabrics Industrial Solvent S-624,Suresh Fabrics,"INR 13,730.0 per kg",13730.0,INR,kg,5,Suresh Fabrics (PLC),"Pune, Maharashtra",4.7,50,7,https://example.com/chemical-supplies/3597,2025-03-06T20:41:47.181403,Sunt reiciendis explicabo cum omnis quidem eveniet.,2746.0
P003598,Electronics,Vijay Industries Industrial Motor M-173,Vijay Industries,"INR 23,810.0 per kg",23810.0,INR,kg,10,Vijay Industries (Group),"Delhi, Delhi",4.6,65,3,https://example.com/electronics/3598,2025-02-03T20:41:47.181534,Amet labore quas rerum ad beatae eum ex possimus.,2381.0
P003599,Industrial Machinery,Mahadev Works Hydraulic Press Model 77sE,Mahadev Works,"INR 499,100.0 per meter",499100.0,INR,meter,1,Mahadev Works (and Sons),"Kolkata, West Bengal",4.2,0,1,https://example.com/industrial-machinery/3599,2025-07-11T20:41:47.181638,Beatae suscipit iste esse error porro ratione ratione natus aliquam quae veniam.,499100.0
P003601,Industrial Machinery,Nova Chemicals Hydraulic Press Model 08no,Nova Chemicals,"INR 106,300.0 per kg",106300.0,INR,kg,2,Nova Chemicals (LLC),"Ahmedabad, Gujarat",3.5,118,7,https://example.com/industrial-machinery/3601,2025-03-06T20:41:47.181754,Tempore laboriosam voluptate quod provident ratione accusantium repellat nulla.,53150.0
P003602,Electronics,Nova Chemicals Industrial Motor M-303,Nova Chemicals,"INR 1,000.0 per meter",1000.0,INR,meter,1,Nova Chemicals (PLC),"Pune, Maharashtra",4.6,5,14,https://example.com/electronics/3602,2025-06-24T20:41:47.181830,Deleniti fuga dignissimos repudiandae dolorum quasi autem.,1000.0
P003604,Industrial Machinery,PrimeTextiles Hydraulic Press Model 29iE,PrimeTextiles,"INR 204,200.0 per set",204200.0,INR,set,5,PrimeTextiles (PLC),"Kolkata, West Bengal",4.6,73,30,https://example.com/industrial-machinery/3604,2025-10-06T20:41:47.181961,Numquam corporis maxime sunt praesentium nemo molestiae.,40840.0
P003605,Industrial Machinery,Suresh Fabrics Hydraulic Press Model 39gO,Suresh Fabrics,"INR 428,300.0 per meter",428300.0,INR,meter,1,Suresh Fabrics (Inc),"Hyderabad, Telangana",4.3,26,3,https://example.com/industrial-machinery/3605,2025-08-10T20:41:47.182011,Debitis eius inventore itaque impedit deserunt aliquam dolore aperiam harum architecto necessitatibus ducimus.,428300.0
P003606,Chemical Supplies,Vijay Industries Industrial Solvent S-670,Vijay Industries,"INR 47,650.0 per set",47650.0,INR,set,5,Vijay Industries (Group),"Chennai, Tamil Nadu",4.2,45,14,https://example.com/chemical-supplies/3606,2025-07-29T20:41:47.182060,Praesentium veniam quibusdam sed reprehenderit earum earum aperiam molestias aspernatur autem ea.,9530.0
P003608,Industrial Machinery,Apex Engineering Hydraulic Press Model 27Zl,Apex Engineering,"INR 154,900.0 per meter",154900.0,INR,meter,1,Apex Engineering (Group),"Mumbai, Maharashtra",3.2,88,30,https://example.com/industrial-machinery/3608,2025-05-12T20:41:47.182176,Culpa porro sapiente cumque quod quas ut pariatur dolores sint praesentium dolore.,154900.0
P003609,Electronics,Nova Chemicals Industrial Motor M-166,Nova Chemicals,"INR 12,920.0 per set",12920.0,INR,set,1,Nova Chemicals (and Sons),"Kolkata, West Bengal",3.2,25,3,https://example.com/electronics/3609,2025-06-21T20:41:47.182228,Culpa iure quidem recusandae ipsa iure iure officiis magni eius ad deleniti unde veritatis ullam.,12920.0
P003610,Electronics,Metro Components Industrial Motor M-574,Metro Components,"INR 31,800.0 per pack",31800.0,INR,pack,5,Metro Components (Inc),"Pune, Maharashtra",3.9,81,1,https://example.com/electronics/3610,2025-08-14T20:41:47.182271,Fugit modi ea officia veritatis quos nisi laudantium incidunt enim voluptate ratione nostrum natus quis laboriosam.,6360.0
P003612,Construction Equipment,Suresh Fabrics Product P-182,Suresh Fabrics,"INR 75,520.0 per piece",75520.0,INR,piece,50,Suresh Fabrics (Ltd),"Kolkata, West Bengal",4.9,73,14,https://example.com/construction-equipment/3612,2025-01-15T20:41:47.182361,Dignissimos odit architecto molestiae perspiciatis aliquid tenetur delectus animi maiores numquam doloremque perferendis.,1510.4
P003613,Industrial Machinery,Vijay Industries Hydraulic Press Model 27qP,Vijay Industries,"INR 183,100.0 per kg",183100.0,INR,kg,1,Vijay Industries (LLC),"Pune, Maharashtra",4.5,88,3,https://example.com/industrial-machinery/3613,2025-08-30T20:41:47.182413,Eaque possimus quas eligendi eligendi laboriosam cum maxime laudantium nobis cupiditate eligendi.,183100.0
P003616,Electronics,GigaElectro Industrial Motor M-878,GigaElectro,"INR 36,430.0 per pack",36430.0,INR,pack,5,GigaElectro (Group),"Faridabad, Haryana",3.6,102,30,https://example.com/electronics/3616,2025-09-29T20:41:47.182550,Adipisci architecto magnam asperiores veniam velit tempore dolor reiciendis vitae ratione beatae ipsa asperiores cupiditate.,7286.0
P003617,Electronics,RoboMach Industrial Motor M-622,RoboMach,"INR 23,110.0 per pack",23110.0,INR,pack,50,RoboMach (Ltd),"Bengaluru, Karnataka",4.4,10,7,https://example.com/electronics/3617,2025-10-07T20:41:47.182592,Quidem quasi non deleniti in reiciendis quo sint enim laborum delectus molestiae.,462.2
P003618,Electronics,PrimeTextiles Industrial Motor M-840,PrimeTextiles,"INR 5,180.0 per pack",5180.0,INR,pack,10,PrimeTextiles (Ltd),"Hyderabad, Telangana",4.9,102,7,https://example.com/electronics/3618,2025-09-07T20:41:47.182631,Sint explicabo possimus animi eaque delectus natus architecto.,518.0
P003619,Construction Equipment,Apex Engineering Product P-281,Apex Engineering,"INR 13,650.0 per meter",13650.0,INR,meter,1,Apex Engineering (and Sons),"Hyderabad, Telangana",4.0,116,30,https://example.com/construction-equipment/3619,2025-03-25T20:41:47.182671,Laboriosam nulla omnis inventore reiciendis iure dignissimos deserunt atque cumque quia.,13650.0
P003620,Construction Equipment,Apex Engineering Product P-099,Apex Engineering,"INR 40,920.0 per set",40920.0,INR,set,10,Apex Engineering (and Sons),"Pune, Maharashtra",4.1,60,1,https://example.com/construction-equipment/3620,2025-05-19T20:41:47.182719,Expedita distinctio impedit tempora modi rem minus esse officiis quae qui libero nostrum voluptatum.,4092.0
P003623,Chemical Supplies,Nova Chemicals Industrial Solvent S-972,Nova Chemicals,"INR 181,690.0 per kg",181690.0,INR,kg,5,Nova Chemicals (and Sons),"Bengaluru, Karnataka",4.2,53,3,https://example.com/chemical-supplies/3623,2024-12-17T20:41:47.182827,Labore quas provident aliquid tenetur excepturi dolorum quaerat blanditiis culpa quisquam vero.,36338.0
P003625,Chemical Supplies,Suresh Fabrics Industrial Solvent S-772,Suresh Fabrics,"INR 88,220.0 per kg",88220.0,INR,kg,10,Suresh Fabrics (and Sons),"Bengaluru, Karnataka",3.3,7,30,https://example.com/chemical-supplies/3625,2025-02-09T20:41:47.182914,Fugiat pariatur maxime natus vero eum aspernatur dicta a incidunt illo laboriosam ullam accusamus possimus saepe.,8822.0
P003626,Electronics,Apex Engineering Industrial Motor M-073,Apex Engineering,"INR 3,150.0 per piece",3150.0,INR,piece,1,Apex Engineering (Group),"Chennai, Tamil Nadu",4.5,120,14,https://example.com/electronics/3626,2025-07-06T20:41:47.182964,Cumque vitae beatae hic minus dolor architecto odio quo.,3150.0
P003627,Chemical Supplies,Vijay Industries Industrial Solvent S-440,Vijay Industries,"INR 45,850.0 per set",45850.0,INR,set,10,Vijay Industries (Ltd),"Ahmedabad, Gujarat",4.5,84,14,https://example.com/chemical-supplies/3627,2025-07-06T20:41:47.183005,Nisi totam nostrum fugit accusantium repudiandae quibusdam eligendi error.,4585.0
P003628,Construction Equipment,PrimeTextiles Product P-492,PrimeTextiles,"INR 17,830.0 per set",17830.0,INR,set,50,PrimeTextiles (and Sons),"Pune, Maharashtra",4.9,57,7,https://example.com/construction-equipment/3628,2025-01-03T20:41:47.183061,Dolore eveniet illo quae consequatur nihil voluptate temporibus aspernatur laborum error vel maiores illo impedit.,356.6
P003629,Electronics,RoboMach Industrial Motor M-380,RoboMach,"INR 48,990.0 per meter",48990.0,INR,meter,50,RoboMach (LLC),"Mumbai, Maharashtra",4.6,74,1,https://example.com/electronics/3629,2025-10-01T20:41:47.183105,Ducimus vitae labore optio recusandae ea excepturi praesentium laborum non aspernatur cum ut aperiam voluptas.,979.8
P003632,Chemical Supplies,Vijay Industries Industrial Solvent S-988,Vijay Industries,"INR 159,400.0 per piece",159400.0,INR,piece,10,Vijay Industries (PLC),"Surat, Gujarat",3.6,12,14,https://example.com/chemical-supplies/3632,2025-05-22T20:41:47.183218,Enim esse labore recusandae assumenda odit voluptatibus quisquam eos itaque tempora unde iure id.,15940.0
P003633,Construction Equipment,Suresh Fabrics Product P-855,Suresh Fabrics,"INR 64,210.0 per piece",64210.0,INR,piece,50,Suresh Fabrics (PLC),"Mumbai, Maharashtra",3.7,96,14,https://example.com/construction-equipment/3633,2025-06-14T20:41:47.183263,Pariatur est recusandae similique eligendi velit doloremque cumque iure facilis aspernatur vero quas eum.,1284.2
P003634,Construction Equipment,GigaElectro Product P-527,GigaElectro,"INR 42,430.0 per kg",42430.0,INR,kg,50,GigaElectro (Group),"Pune, Maharashtra",4.8,101,3,https://example.com/construction-equipment/3634,2024-10-31T20:41:47.183305,Totam ut exercitationem velit fugit harum suscipit.,848.6
P003635,Electronics,OmniPack Industrial Motor M-998,OmniPack,"INR 22,300.0 per kg",22300.0,INR,kg,1,OmniPack (Inc),"Chennai, Tamil Nadu",4.1,73,1,https://example.com/electronics/3635,2024-11-15T20:41:47.183347,Animi facilis iste repellat corrupti aliquid eveniet id repellendus in quis eius quae illum id.,22300.0
P003637,Chemical Supplies,Metro Components Industrial Solvent S-325,Metro Components,"INR 119,500.0 per pack",119500.0,INR,pack,10,Metro Components (LLC),"Bengaluru, Karnataka",5.0,35,3,https://example.com/chemical-supplies/3637,2025-06-05T20:41:47.183419,Eveniet neque cum reiciendis vero cupiditate ab vel hic ipsa dignissimos libero ipsum praesentium assumenda.,11950.0
P003639,Industrial Machinery,PrimeTextiles Hydraulic Press Model 66fD,PrimeTextiles,"INR 157,900.0 per pack",157900.0,INR,pack,5,PrimeTextiles (PLC),"Surat, Gujarat",4.7,49,7,https://example.com/industrial-machinery/3639,2025-03-31T20:41:47.183499,Magni maiores illo ducimus possimus ullam neque.,31580.0
P003641,Electronics,Metro Components Industrial Motor M-915,Metro Components,"INR 9,740.0 per kg",9740.0,INR,kg,1,Metro Components (and Sons),"Hyderabad, Telangana",3.3,30,30,https://example.com/electronics/3641,2025-03-01T20:41:47.183575,Dicta eveniet nesciunt tempora voluptate asperiores nihil sint quia tenetur fugiat enim.,9740.0
P003642,Industrial Machinery,Apex Engineering Hydraulic Press Model 93nH,Apex Engineering,"INR 284,500.0 per set",284500.0,INR,set,1,Apex Engineering (Inc),"Ahmedabad, Gujarat",4.8,53,30,https://example.com/industrial-machinery/3642,2025-05-23T20:41:47.183619,Reprehenderit aliquid quibusdam sunt aliquid ipsa quidem temporibus.,284500.0
P003643,Chemical Supplies,Vijay Industries Industrial Solvent S-460,Vijay Industries,"INR 2,140.0 per pack",2140.0,INR,pack,5,Vijay Industries (PLC),"Mumbai, Maharashtra",3.6,51,7,https://example.com/chemical-supplies/3643,2025-03-07T20:41:47.183659,Eos nam fugiat nemo laborum eum iste quis ullam atque.,428.0
P003645,Industrial Machinery,Nova Chemicals Hydraulic Press Model 37wg,Nova Chemicals,"INR 377,200.0 per kg",377200.0,INR,kg,2,Nova Chemicals (LLC),"Ahmedabad, Gujarat",4.2,52,30,https://example.com/industrial-machinery/3645,2024-10-19T20:41:47.183738,Fugit natus qui possimus minus neque deleniti veritatis.,188600.0
P003646,Construction Equipment,Metro Components Product P-973,Metro Components,"INR 64,210.0 per piece",64210.0,INR,piece,50,Metro Components (Ltd),"Mumbai, Maharashtra",4.6,38,1,https://example.com/construction-equipment/3646,2025-05-11T20:41:47.183780,Ipsum hic cum minima possimus vel quod impedit suscipit.,1284.2
P003648,Industrial Machinery,Nova Chemicals Hydraulic Press Model 59xp,Nova Chemicals,"INR 282,000.0 per piece",282000.0,INR,piece,1,Nova Chemicals (Inc),"Mumbai, Maharashtra",3.5,43,14,https://example.com/industrial-machinery/3648,2025-07-12T20:41:47.183857,Quo harum earum quas animi recusandae numquam enim.,282000.0
P003650,Industrial Machinery,OmniPack Hydraulic Press Model 13VO,OmniPack,"INR 91,700.0 per pack",91700.0,INR,pack,1,OmniPack (Group),"Mumbai, Maharashtra",3.9,117,1,https://example.com/industrial-machinery/3650,2024-12-16T20:41:47.183936,Sed velit architecto vero aut soluta alias.,91700.0
P003653,Construction Equipment,Mahadev Works Product P-739,Mahadev Works,"INR 8,600.0 per pack",8600.0,INR,pack,1,Mahadev Works (Ltd),"Mumbai, Maharashtra",4.4,78,3,https://example.com/construction-equipment/3653,2024-12-17T20:41:47.184036,Nulla praesentium repellat illum nemo adipisci voluptatibus rerum dolorum.,8600.0
P003654,Electronics,PrimeTextiles Industrial Motor M-872,PrimeTextiles,"INR 37,690.0 per piece",37690.0,INR,piece,10,PrimeTextiles (Ltd),"Kolkata, West Bengal",4.9,89,1,https://example.com/electronics/3654,2024-12-15T20:41:47.184080,Ex minima quod quod quas veniam odio nemo suscipit suscipit.,3769.0
P003655,Chemical Supplies,Metro Components Industrial Solvent S-175,Metro Components,"INR 32,430.0 per set",32430.0,INR,set,10,Metro Components (Ltd),"Bengaluru, Karnataka",4.7,9,3,https://example.com/chemical-supplies/3655,2025-05-28T20:41:47.184124,Amet iure ad esse deserunt ab veniam hic iure.,3243.0
